entity_type,name,freq
技术问题,"数据处理过程不贴近用户需求,灵活性不足",1
技术问题,将用户认证到一个或多个物理或数字位置,1
技术问题,脑卒中患者步态分析,1
技术问题,个性化康复矫正,1
技术问题,控制物体运动,1
技术问题,信息分析有效性排名,1
技术问题,准确搜索结果检索,1
技术问题,eeg信号非线性变化,1
技术问题,测量和分析p300脑电波,1
技术问题,采集过程中会遇到许多生理和非生理伪迹,1
技术问题,连续脑信号监测是远程医疗监测应用中的一个关键挑战,1
技术问题,计算复杂性是实际应用中的关键因素,1
技术问题,用户状态评估不准确,1
技术问题,多模态信号融合分析不足,1
技术问题,环境调控缺乏个性化,1
技术问题,闭环反馈调控效率低,1
技术问题,识别根据eeg测量条件而不同的eeg特征,1
技术问题,撰写脑电波阅读意见纸,1
技术问题,规避反测谎的影响,1
技术问题,提高测谎准确性,1
技术问题,治疗阿尔茨海默型痴呆,1
技术问题,信息的分析有效性排序,1
技术问题,如何采用音乐分析脑电,1
技术问题,如何根据脑电信号的特征量数据与音乐特征量数据的对应关系由midi音乐重建相应的脑电图,1
技术问题,对使用立体定向脑电图进行人脑认知功能的探究带来便利,1
技术问题,对人脑认知功能的探究带来便利,1
技术问题,功能性运动缺陷,1
技术问题,恢复功能和运动范围,1
技术问题,获得使用者脑电波信号,1
技术问题,刺激使用者大脑,1
技术问题,人们因压力而引发的情绪问题,1
技术问题,识别消极情绪状态,1
技术问题,确定癫痫发作的刺激参数,1
技术问题,训练内容与用户状态不匹配,1
技术问题,缺乏个性化训练,1
技术问题,确定电刺激参数是否有效以启动或终止epileptiform活性,1
技术问题,免提操作,1
技术问题,实时脑活动分析,1
技术问题,增强可访问性和用户交互,1
技术问题,评估言语、认知和运动障碍,1
技术问题,管理社会康复的过程,1
技术问题,扩展用于管理患者康复的手段的武器库,1
技术问题,学习功能性状态的脑,1
技术问题,测量subelectrode电阻,1
技术问题,情绪效价影响认知的脑机制不明确,1
技术问题,特定类型的情绪干扰认知的脑机制难以厘清,1
技术问题,如何联合脑电和眼动数据并结合用户相似度进行产品设计方案决策,1
技术问题,计算用户相似度,1
技术问题,客观有效地评估摩尔斯电码训练效果,1
技术问题,睡眠障碍临床有效性不足,1
技术问题,现有视觉刺激低频率区域7-20hz易引起疲劳,1
技术问题,光敏使用者可能被吸引癫痫发作,1
技术问题,减少用户疲劳程度,1
技术问题,降低错误率,1
技术问题,无法准确映射与书写能力个体差异相关联的脑功能连接特征,1
技术问题,真实麻醉状态和计算的指数之间的显著时间延迟,1
技术问题,分析事件相关电位及其各自的p300脑电波响应,1
技术问题,个人知识检测,1
技术问题,"对异常用户的精神状态稳定性与发展趋势进行判定,判定的结果较准确且计算成本较低",1
技术问题,神经外科术后评估与康复的精准化、安全化与个性化,1
技术问题,无创监测睡眠架构,1
技术问题,解析梦境情感特征,1
技术问题,提供个性化声光干预以实现睡眠调理,1
技术问题,记录梦境情感脉络,1
技术问题,基于实时脑波状态进行主动、个性化睡眠调理,1
技术问题,飞行员心理压力评估,1
技术问题,训练强度调整,1
技术问题,训练效果优化,1
技术问题,飞行训练适应性与安全性,1
技术问题,跨模态干扰,1
技术问题,确定刺激材料中引发控制注意和自动注意的位置,1
技术问题,确定神经反应刺激和刺激属性谐振,1
技术问题,电极间距过大,1
技术问题,传感器旋转固定,1
技术问题,电连接传感器到皮肤,1
技术问题,将使用第一模态和第二模态收集的神经响应数据转换为广告或娱乐的有效性的度量,1
技术问题,神经系统疾病患者的临床诊断和监测,1
技术问题,测量受试者对自然感觉刺激的神经反应,1
技术问题,研究不同媒体立面的图像刺激如何影响人们的情绪反应,1
技术问题,确定测试对象对具有随时间变化的视觉内容的刺激的情绪响应程度,1
技术问题,确定是否存在对刺激的显著认知响应,1
技术问题,确定操作者何时固定在刺激物上以及刺激物在操作者视野中的位置,1
技术问题,增强或拒绝提示或细化刺激位置,1
技术问题,媒体文件未被索引,1
技术问题,研究神经功能参数,1
技术问题,允许对脑的神经功能进行研究,1
技术问题,确定用户在电子显示屏上注视的对象,1
技术问题,确定受试者对听觉和视觉刺激的注意程度,1
技术问题,检查产品响应以确保产品的市场潜力,1
技术问题,改善的接触表面积,1
技术问题,降低的电极阻抗密度,1
技术问题,用于睡眠监测,1
技术问题,头部覆盖物配合在头部上并与头部相符,1
技术问题,头部是任何形状和尺寸,1
技术问题,神经反馈训练效果不佳,1
技术问题,预测当前和/或未来神经认知衰退(ncd),1
技术问题,如何基于脑电和功能磁共振成像数据实现神经反馈训练,1
技术问题,如何同步处理脑电数据与功能磁共振成像数据,1
技术问题,情绪调节训练,1
技术问题,确定具有神经系统相关联的值之间的相关性得分表示脑康复活动,1
技术问题,测量对象的脑电波,1
技术问题,确定对象的聚焦水平,1
技术问题,将多个电极定位在与患者的头皮接触的预定区域中,1
技术问题,计算与受试者的脑活动相关联的指示,1
技术问题,评估精神功能变化的有效客观测试方法,1
技术问题,评估基本认知功能是否受到多种因素显著影响,1
技术问题,确定药物对延迟或改善疾病症状是否具有显著积极效果,1
技术问题,识别对计算设备的用户输入,1
技术问题,认知和情感状态信息用于自适应游戏、广告插入输送定时、驱动器或导频辅助、教育、广告选择、产品和/或内容建议、和/或视频聊天应用,1
技术问题,决定何时向人员呈现信息,1
技术问题,鉴定或预测预定在所述基于人的生物事件,1
技术问题,决定何时向人呈现信息,1
技术问题,选择向人提供信息的语音消息,1
技术问题,样本的极端类不平衡问题,1
技术问题,两个相似类间的区分问题,1
技术问题,帮助受训者保持理想的警觉心理状态,1
技术问题,激励受训者学习产生和维持期望的eeg活动,1
技术问题,情绪刺激材料选择单一化,1
技术问题,情绪测量主观化,1
技术问题,识别低血糖发作,1
技术问题,即将发生的低血糖,1
技术问题,限制胰岛素输送,1
技术问题,提升营销卖点的识别处理效率,1
技术问题,传输压缩脑电波生理信号,1
技术问题,分析脑磁图响应数据,1
技术问题,确定广告或娱乐的有效性,1
技术问题,个性化检测脑卒中,1
技术问题,生成个性化基线卒中分数,1
技术问题,从fmri数据和eeg数据生成图像,1
技术问题,分析生物组织复合物中局部生物电流,1
技术问题,自动定位电极位置,1
技术问题,自动贴合电极,1
技术问题,提升电极放置精确度,1
技术问题,待预测个体需经过繁琐的校准程序,1
技术问题,eeg数据维度高,1
技术问题,与疲劳程度无关的信息对模型产生干扰,1
技术问题,确定用户是否喜欢感兴趣区域,1
技术问题,旨在影响深层边缘区域激活,1
技术问题,测量脑电图信号,1
技术问题,确定眼睛位置和/或眼睛姿态,1
技术问题,控制应用系统的功能,1
技术问题,tms伪影干扰eeg信号,1
技术问题,计算松弛指数,1
技术问题,控制可变频带电荷-时间转换器的截止频率,1
技术问题,检测有意眨眼,1
技术问题,对有意眨眼和伪迹进行分类,1
技术问题,障碍物检测,1
技术问题,自适应速度控制,1
技术问题,确定目标动作意图,1
技术问题,确定患者死亡风险增加,1
技术问题,用户自动识别,1
技术问题,具有脑电图依赖声音处理的听力设备的语音分类,1
技术问题,动作意图预测结果不准确,1
技术问题,收集和选择少量脑电图数据,1
技术问题,生成各种脑电图数据,1
技术问题,得出准确的研究结果,1
技术问题,重新训练脑电波模式,1
技术问题,确定眼睛位置和/或眼睛手势,1
技术问题,对关注的语音源进行分类,1
技术问题,根据用户的意图轻松操作目标对象,1
技术问题,重新训练脑波模式,1
技术问题,根据用户的意图轻松操纵目标对象,1
技术问题,控制指令与场所关联,1
技术问题,选择最相关的eeg电极和时间间隔,1
技术问题,消除用户复杂校准的负担,1
技术问题,保持脑电图识别的高精度,1
技术问题,对脑电图信号中的脑状态进行分类,1
技术问题,确定深层边缘区域的激活水平,1
技术问题,高密度数据处理,1
技术问题,时间和空间分辨率的融合,1
技术问题,提高精度,1
技术问题,对脑电图(eeg)信号中的脑状态进行分类,1
技术问题,时间窗的划分问题,1
技术问题,分类准确率低,1
技术问题,忽略不同脑区之间的相关性和空间特征,1
技术问题,丢失部分时间和空间信息,1
技术问题,制约了情绪识别准确率提高,1
技术问题,脑机接口与用户的自动识别,1
技术问题,伪迹干扰,1
技术问题,稳定性、准确性和实用性方面的要求,1
技术问题,对患者执行多种神经学测试,1
技术问题,将传感器定位邻近用户的头部,1
技术问题,将导电凝胶施加到使用者的头部,1
技术问题,自动监测电诱导的治疗性癫痫发作期间产生的骨骼肌、心脏和脑电波活动的持续时间,1
技术问题,运动想象分类,1
技术问题,无干扰地可再现地产生和检测多感觉联觉eeg数据,1
技术问题,以整合的方式分析和存档多感觉联觉eeg数据,1
技术问题,装置应可在几乎任何地点使用,1
技术问题,应不熟练地操作,1
技术问题,应可消毒、节约资源和廉价,1
技术问题,未训练操作者运动活动想象时脑电信号分类,1
技术问题,实时选择非训练操作人员的脑电活动特征模式,1
技术问题,可靠检测与运动活动想象脑电活动模式,1
技术问题,自动监测电诱导的治疗癫痫发作,1
技术问题,判断左右脑对称性,1
技术问题,填补振幅整合脑电图判断左右脑对称性方面的空白,1
技术问题,同时提取eeg信号在不同空间下的特征表达,1
技术问题,自动监测和显示癫痫发作活动的发生和持续时间,1
技术问题,确定用户当前注意的声源,1
技术问题,处理源自用户大脑的信号的更高精度和速度,1
技术问题,使用经处理的记录信号来控制设备的高精度和速度,1
技术问题,简化设备的控制和监测,1
技术问题,病情发作表征,1
技术问题,确保适当的电极放置,1
技术问题,确保与患者头皮的正确接触,1
技术问题,自动验证电极放置,1
技术问题,识别何时在测试会话中编译有足够的干净数据,1
技术问题,消除与肌肉或其它物理伪影相关的电压,1
技术问题,自动分析脑电图波形,1
应用场景,脑机接口,111
应用场景,神经刺激,70
应用场景,癫痫,41
应用场景,深部脑刺激,31
应用场景,神经调节,29
应用场景,图像分类,24
应用场景,虚拟现实,23
应用场景,治疗癫痫,22
应用场景,增强现实,19
应用场景,帕金森病,17
应用场景,抑郁症,17
应用场景,脑-计算机接口,17
应用场景,神经刺激系统,16
应用场景,娱乐,16
应用场景,神经反馈训练,16
应用场景,神经接口,15
应用场景,脑疾病治疗,14
应用场景,虚拟现实环境,14
应用场景,阿尔茨海默病,13
应用场景,脑刺激,13
应用场景,康复,12
应用场景,脊髓刺激,12
应用场景,神经康复,12
应用场景,神经反馈,12
应用场景,广告,12
应用场景,虚拟现实系统,12
应用场景,疼痛控制,11
应用场景,神经疾病治疗,11
应用场景,电刺激,11
应用场景,感测生理信号,11
应用场景,治疗,11
应用场景,中风,11
应用场景,偏头痛,11
应用场景,脑机接口系统,11
应用场景,脑机接口技术领域,11
应用场景,脑电图测量,11
应用场景,脑损伤治疗,10
应用场景,动物神经系统,10
应用场景,中枢神经系统,10
应用场景,营销,10
应用场景,脑障碍治疗,9
应用场景,神经刺激治疗,9
应用场景,皮层刺激,9
应用场景,创伤后应激障碍,9
应用场景,脑电采集,9
应用场景,娱乐选择,9
应用场景,治疗脑疾病,8
应用场景,疼痛,8
应用场景,运动障碍,8
应用场景,电刺激治疗,8
应用场景,脑深部刺激,8
应用场景,外伤性脑损伤,8
应用场景,耳蜗植入物,8
应用场景,情绪识别,8
应用场景,虚拟环境,8
应用场景,颅内电刺激治疗,7
应用场景,治疗疾病,7
应用场景,提高成绩的训练,7
应用场景,脑电图检测,7
应用场景,神经调节治疗,7
应用场景,视觉脑机接口,7
应用场景,虚拟和增强现实产品,7
应用场景,产品定制,7
应用场景,教育,7
应用场景,视频游戏,7
应用场景,药物递送,7
应用场景,患者,6
应用场景,电刺激疗法,6
应用场景,孤独症,6
应用场景,昏迷,6
应用场景,癫痫治疗,6
应用场景,焦虑,6
应用场景,神经接口系统,6
应用场景,神经系统疾病治疗,6
应用场景,大脑,6
应用场景,中风康复,6
应用场景,人机交互,6
应用场景,图像,6
应用场景,认知健康评估,6
应用场景,虚拟现实/增强现实,6
应用场景,医学,6
应用场景,产品配方评估,6
应用场景,生活/工作背景,6
应用场景,颅内电刺激,5
应用场景,可植入医疗装置,5
应用场景,治疗其它神经障碍,5
应用场景,治疗耳鸣,5
应用场景,治疗神经障碍,5
应用场景,阿尔茨海默氏病,5
应用场景,神经障碍,5
应用场景,脑机接口控制,5
应用场景,脑机接口设备,5
应用场景,可穿戴设备,5
应用场景,脑机接口(bmi),5
应用场景,康复训练,5
应用场景,脑-机接口,5
应用场景,脑电信号采集,5
应用场景,记忆增强,5
应用场景,通信,5
应用场景,心理特性评估,5
应用场景,多感官环境,5
应用场景,可穿戴计算设备,5
应用场景,脑机接口(bci),5
应用场景,认知功能评估,5
应用场景,神经反馈系统,5
应用场景,增强现实环境,5
应用场景,脑电图记录,5
应用场景,虚拟现实设备,5
应用场景,功能性磁共振图像数据采集,5
应用场景,感觉提示的递送,5
应用场景,治疗脑损伤,4
应用场景,神经刺激阈值测试,4
应用场景,正常大脑功能增强,4
应用场景,脊髓,4
应用场景,神经活动监测,4
应用场景,患者体内,4
应用场景,学习,4
应用场景,医疗领域,4
应用场景,可植入神经刺激器系统,4
应用场景,帕金森氏病,4
应用场景,神经障碍治疗,4
应用场景,神经刺激器,4
应用场景,治疗脑相关疾病,4
应用场景,向患者提供治疗,4
应用场景,长期监测和/或刺激,4
应用场景,植入式医疗设备,4
应用场景,慢性疼痛治疗,4
应用场景,成对训练,4
应用场景,痴呆,4
应用场景,电刺激系统,4
应用场景,诊断,4
应用场景,经颅电刺激,4
应用场景,视网膜刺激以产生人工视觉,4
应用场景,耳蜗刺激以产生人工听觉,4
应用场景,神经调控,4
应用场景,自闭症,4
应用场景,成像,4
应用场景,脑电图系统,4
应用场景,医疗器械领域,4
应用场景,认知增强,4
应用场景,神经反馈治疗,4
应用场景,脑电信号处理,4
应用场景,商店货架,4
应用场景,概念,4
应用场景,体验,4
应用场景,消息,4
应用场景,音频,4
应用场景,定价,4
应用场景,家庭,4
应用场景,计算机程序操作改变,4
应用场景,移动系统,4
应用场景,外部设备控制,4
应用场景,显示设备控制,4
应用场景,计算机视觉,4
应用场景,脑电图分析,4
应用场景,消费者体验评估,4
应用场景,增强现实技术领域,4
应用场景,电子游戏,4
应用场景,脑机接口交互,4
应用场景,诊断或治疗有注意力或认知障碍的人,4
应用场景,神经认知测试,4
应用场景,认知测试,4
应用场景,神经诊断,4
应用场景,神经治疗,4
应用场景,广告有效性评估,4
应用场景,玩具,4
应用场景,医疗设备技术领域,4
应用场景,认知能力检测,4
应用场景,vr环境,4
应用场景,医疗诊断,4
应用场景,计算机控制的脑电图接口,4
应用场景,虚拟现实交互,4
应用场景,治疗脑障碍,3
应用场景,增强正常健康大脑的神经功能,3
应用场景,脑电描记术,3
应用场景,正常健康大脑功能增强,3
应用场景,神经系统,3
应用场景,神经功能增强,3
应用场景,医疗系统,3
应用场景,神经监测,3
应用场景,身体活动恢复,3
应用场景,听觉活动恢复,3
应用场景,视觉活动恢复,3
应用场景,运动活动恢复,3
应用场景,经颅磁刺激,3
应用场景,迷走神经刺激,3
应用场景,脊髓神经调节,3
应用场景,神经功能障碍检测,3
应用场景,可植入装置,3
应用场景,深脑刺激,3
应用场景,脑刺激治疗,3
应用场景,抑郁症治疗,3
应用场景,神经刺激器系统,3
应用场景,神经刺激疗法,3
应用场景,肥胖症,3
应用场景,人脑的皮层区域,3
应用场景,人脑中的深处,3
应用场景,神经系统内的小体积神经元,3
应用场景,刺激神经元,3
应用场景,精神分裂症,3
应用场景,耳鸣,3
应用场景,脊髓刺激系统,3
应用场景,脑科学,3
应用场景,混合神经的神经刺激,3
应用场景,听觉脑机接口,3
应用场景,周围神经,3
应用场景,肌肉,3
应用场景,颅内神经刺激,3
应用场景,测量,3
应用场景,神经调节系统,3
应用场景,无线硬膜外记录,3
应用场景,经颅刺激,3
应用场景,老年性痴呆,3
应用场景,不省人事,3
应用场景,止痛,3
应用场景,颅骨内脑机接口系统,3
应用场景,治疗抑郁症,3
应用场景,脊髓刺激治疗,3
应用场景,治疗运动障碍,3
应用场景,前庭植入物,3
应用场景,脑-计算机接口(bci),3
应用场景,脑信号感测,3
应用场景,微电极技术领域,3
应用场景,医疗技术领域,3
应用场景,脑功能认知研究,3
应用场景,认知神经科学,3
应用场景,残疾人康复训练,3
应用场景,脑电刺激,3
应用场景,神经系统电磁治疗,3
应用场景,神经假体,3
应用场景,智能脑起搏器,3
应用场景,闭环脑机接口,3
应用场景,癫痫检测,3
应用场景,医疗设备,3
应用场景,辅助技术,3
应用场景,医疗康复,3
应用场景,运动想象脑电信号识别,3
应用场景,娱乐材料,3
应用场景,工作,3
应用场景,脑计算机接口,3
应用场景,市场研究,3
应用场景,脑电检测,3
应用场景,脑波采集系统,3
应用场景,脑电波测量,3
应用场景,电动轮椅,3
应用场景,教学,3
应用场景,科研,3
应用场景,虚拟世界,3
应用场景,脑电图测试,3
应用场景,头戴式显示器,3
应用场景,产品控制,3
应用场景,刺激材料分析,3
应用场景,广告时段的内容选择,3
应用场景,临床应用,3
应用场景,用户认证,3
应用场景,神经病学,3
应用场景,运动图像分类,3
应用场景,情感识别,3
应用场景,mri环境,3
应用场景,神经性疾病诊疗,3
应用场景,肢体康复,3
应用场景,脑机交互,3
应用场景,安全警告,3
应用场景,教育材料,3
应用场景,脑机用户界面,3
应用场景,感觉诱发电位信号检测,3
应用场景,感觉诱发电位信号分类,3
应用场景,多感官呈现,3
应用场景,数字和物理环境,3
应用场景,新媒体内容,3
应用场景,虚拟和增强现实系统,3
应用场景,交互式介导现实环境,3
应用场景,认证,3
应用场景,心理状态评估,3
应用场景,神经状态评估,3
应用场景,脑电图数据收集,3
应用场景,脑波诱导,3
应用场景,感官测试,3
应用场景,基于头戴式显示器的脑机接口装置,3
应用场景,生物信息技术领域,3
应用场景,训练和模拟组件,3
应用场景,封闭环境中的投影内容评估,3
应用场景,心理健康评估,3
应用场景,注意力评估,3
应用场景,神经分析,3
应用场景,心理健康预测,3
应用场景,娱乐材料评估,3
应用场景,全景视频流,3
应用场景,生理脑健康的评估,3
应用场景,电子设备,3
应用场景,诊断、监测和治疗皮层疾病,3
应用场景,测谎,3
应用场景,工业,3
应用场景,数据处理,3
应用场景,实时反馈,3
应用场景,离线分析,3
应用场景,助听器调整,3
应用场景,消费产品,3
应用场景,军事和航空航天,3
应用场景,认知训练,3
应用场景,媒体系统,3
应用场景,设备控制,3
应用场景,运动想象,3
应用场景,虚拟现实场景,3
应用场景,虚拟现实训练,3
应用场景,虚拟现实内容安全检测,3
应用场景,戒毒康复训练,3
应用场景,虚拟现实游戏,3
应用场景,驾驶,3
应用场景,治疗递送,3
应用场景,意识障碍诊断,3
应用场景,产品设计方案决策,3
应用场景,韧性训练,3
应用场景,听力辅助系统,3
应用场景,脑,2
应用场景,外周神经,2
应用场景,神经系统部件调节,2
应用场景,深部脑刺激治疗,2
应用场景,运动障碍治疗,2
应用场景,神经疾病,2
应用场景,深的人的脑内,2
应用场景,感觉功能恢复,2
应用场景,药物测试,2
应用场景,癫痫发作预测,2
应用场景,多位点刺激范例,2
应用场景,治疗或预防人类受试者的慢性炎症,2
应用场景,治疗或预防人类受试者的慢性炎性病症,2
应用场景,耳蜗植入系统,2
应用场景,多通道硬膜外横向脊髓刺激,2
应用场景,深度脑刺激,2
应用场景,皮层记录,2
应用场景,脊髓刺激(scs),2
应用场景,精神分裂症治疗,2
应用场景,痴呆治疗,2
应用场景,治疗病症,2
应用场景,神经反馈会话,2
应用场景,植入式电极装置,2
应用场景,颅骨缺损区域,2
应用场景,可植入电刺激器,2
应用场景,可植入电极装置,2
应用场景,神经病症监测,2
应用场景,外科植入,2
应用场景,提高认知能力,2
应用场景,性能增强,2
应用场景,生物电子植入物,2
应用场景,运动康复,2
应用场景,植入式生物医学设备,2
应用场景,生物反馈治疗,2
应用场景,疾病进展,2
应用场景,疼痛治疗,2
应用场景,植入式视神经脑机接口系统,2
应用场景,植入式脑机接口,2
应用场景,偏头痛或头痛,2
应用场景,脑震荡,2
应用场景,进食障碍,2
应用场景,物质滥用,2
应用场景,亨廷顿氏病,2
应用场景,双相情感障碍,2
应用场景,电疗系统,2
应用场景,外周神经电刺激,2
应用场景,闭环神经刺激,2
应用场景,焦虑症,2
应用场景,神经性疼痛,2
应用场景,强迫进食障碍,2
应用场景,患者交互神经刺激,2
应用场景,化学物质递送,2
应用场景,迷走神经刺激治疗,2
应用场景,神经刺激干预,2
应用场景,微创盔下颅外脑电图监护,2
应用场景,脑活动监测,2
应用场景,脑疾病研究,2
应用场景,神经生物学基础研究,2
应用场景,脑机接口康复训练,2
应用场景,耳蜗植入,2
应用场景,神经信号采集,2
应用场景,视网膜刺激产生人工视觉,2
应用场景,耳蜗刺激产生人工听觉,2
应用场景,柔性脑机接口,2
应用场景,柔性电子设备,2
应用场景,智能防护系统,2
应用场景,可穿戴神经接口平台,2
应用场景,神经外科手术,2
应用场景,植入神经接口,2
应用场景,定位特定皮质区域,2
应用场景,颅内神经感测,2
应用场景,脑损伤恢复,2
应用场景,患者治疗,2
应用场景,诊断和治疗神经障碍和病症,2
应用场景,热传递,2
应用场景,神经疾病的治疗和诊断,2
应用场景,神经系统功能支持,2
应用场景,植入装置,2
应用场景,电刺激器,2
应用场景,神经状况的诊断和治疗,2
应用场景,脑部与外界的光声电等多种信息的智能交互,2
应用场景,物质输运,2
应用场景,信息处理和控制中心,2
应用场景,治疗心境障碍,2
应用场景,治疗情绪障碍,2
应用场景,治疗焦虑症,2
应用场景,脑信号测量,2
应用场景,治疗患者的神经障碍,2
应用场景,硬膜下植入的神经接口,2
应用场景,神经组织刺激,2
应用场景,深部脑刺激(dbs),2
应用场景,皮层电图(ecog),2
应用场景,植入式设备,2
应用场景,亚感知治疗,2
应用场景,神经活动记录,2
应用场景,脑-机接口(bmi),2
应用场景,神经介入,2
应用场景,认知障碍治疗,2
应用场景,神经病症治疗,2
应用场景,非侵入性去同步神经刺激,2
应用场景,神经训练,2
应用场景,神经刺激控制,2
应用场景,皮肤,2
应用场景,医用植入物神经刺激器装置,2
应用场景,神经诊断工具,2
应用场景,脊髓和外周神经刺激,2
应用场景,减少人体疼痛,2
应用场景,可植入设备,2
应用场景,神经系统疾病,2
应用场景,睡眠诱导,2
应用场景,脑部疾病,2
应用场景,脊髓相关疾病,2
应用场景,瘫痪患者运动功能重建,2
应用场景,运动功能障碍患者运动功能重建,2
应用场景,泌尿系统并发症治疗,2
应用场景,脑或神经系统组织的电刺激和记录,2
应用场景,神经病学疾病的治疗,2
应用场景,家庭环境,2
应用场景,可植入神经刺激器,2
应用场景,植入式闭环神经刺激系统,2
应用场景,神经精神疾病治疗,2
应用场景,深部脑刺激(dbs)治疗,2
应用场景,神经调控治疗,2
应用场景,研究神经刺激的效果,2
应用场景,视觉感知产生,2
应用场景,床头,2
应用场景,颅内eeg记录,2
应用场景,外科手术,2
应用场景,芯片技术领域,2
应用场景,情绪分类,2
应用场景,多视图学习场景,2
应用场景,脑卒中康复训练,2
应用场景,康复生物医学领域,2
应用场景,中风后偏瘫患者康复训练,2
应用场景,神经康复工程,2
应用场景,日常生活中,2
应用场景,神经系统功能恢复,2
应用场景,神经系统组件,2
应用场景,脑的心室系统,2
应用场景,微创平台,2
应用场景,指导诊断和治疗行动,2
应用场景,脑电治疗,2
应用场景,神经组织,2
应用场景,脑状态监测,2
应用场景,闭环脑机接口系统,2
应用场景,治疗神经疾病,2
应用场景,医疗器械技术领域,2
应用场景,脑状态刺激,2
应用场景,颅内测量,2
应用场景,脑状态模型生成,2
应用场景,患者脑组织,2
应用场景,电磁治疗,2
应用场景,经颅交流电刺激技术领域,2
应用场景,脑电图仪,2
应用场景,植入体内,2
应用场景,感测,2
应用场景,可植入视网膜假体,2
应用场景,尿控制障碍,2
应用场景,粪便控制障碍,2
应用场景,性功能障碍,2
应用场景,神经系统部分的刺激和记录,2
应用场景,脊髓损伤导致的运动功能丧失或部分丧失的病人,2
应用场景,哮喘,2
应用场景,copd,2
应用场景,抑郁,2
应用场景,纤维肌痛,2
应用场景,mci,2
应用场景,记忆力实验,2
应用场景,神经血管信号管理,2
应用场景,认知任务期间,2
应用场景,经颅直流电刺激领域,2
应用场景,辅助人脑程序性记忆的快速增强,2
应用场景,脑-脑接口,2
应用场景,精神活性疗法,2
应用场景,精神活性治疗之外的应用,2
应用场景,脑刺激装置,2
应用场景,医疗保健,2
应用场景,睡眠状态,2
应用场景,睡眠状态下的记忆改善干预,2
应用场景,脑电目标识别,2
应用场景,感觉运动学习,2
应用场景,睡眠期间,2
应用场景,深度学习交叉技术领域,2
应用场景,个人计算设备,2
应用场景,视频流,2
应用场景,物理位置,2
应用场景,印刷广告,2
应用场景,营销材料,2
应用场景,广告牌,2
应用场景,神经信息储存库系统,2
应用场景,包装,2
应用场景,可穿戴组件,2
应用场景,生物反馈,2
应用场景,神经病学监测,2
应用场景,脑机接口(bci)系统,2
应用场景,脑电信号无创探测,2
应用场景,电视,2
应用场景,车辆感测,2
应用场景,监督驾驶系统,2
应用场景,自适应游戏,2
应用场景,视频聊天应用,2
应用场景,残障人士的家庭生活,2
应用场景,媒体呈现,2
应用场景,客户端设备,2
应用场景,头盔显示器,2
应用场景,可佩戴计算设备,2
应用场景,增强现实系统,2
应用场景,生命体征显示监视器,2
应用场景,数字游戏,2
应用场景,脑电图(eeg)诊断系统,2
应用场景,心电图(ecg)诊断系统,2
应用场景,肌电图(emg)诊断系统,2
应用场景,脑磁图(meg)诊断系统,2
应用场景,用户暴露于刺激材料时,2
应用场景,机器学习,2
应用场景,设计,2
应用场景,神经功能分析,2
应用场景,电子设备控制,2
应用场景,神经活动建模,2
应用场景,控制软件应用,2
应用场景,心理学,2
应用场景,研究,2
应用场景,文本输入,2
应用场景,药物,2
应用场景,医学诊断,2
应用场景,人工智能模型学习,2
应用场景,视频片段播放,2
应用场景,电子装置解锁,2
应用场景,脑卒中手部康复,2
应用场景,头皮脑电图致痫区的识别与定位,2
应用场景,视频数据的质量等级确定,2
应用场景,移动访问高分辨率脑电图数据,2
应用场景,听力评估,2
应用场景,视觉信息处理,2
应用场景,自然图像的人脑认知文本描述生成,2
应用场景,图像处理技术领域,2
应用场景,脑电监测,2
应用场景,脑电图监测,2
应用场景,可视脑机接口,2
应用场景,脑电图检查,2
应用场景,日常使用,2
应用场景,移动监测,2
应用场景,沉浸式交互环境,2
应用场景,市场过道,2
应用场景,陈列室地板,2
应用场景,模拟环境,2
应用场景,数字环境,2
应用场景,物理环境,2
应用场景,定制内容交付,2
应用场景,3d pc或控制台游戏,2
应用场景,模拟或虚拟环境,2
应用场景,驾驶舱,2
应用场景,汽车,2
应用场景,手术室,2
应用场景,虚拟现实场景内容调整,2
应用场景,人的感觉能力评估,2
应用场景,产品定制系统,2
应用场景,神经反应数据监测,2
应用场景,脑健康评估,2
应用场景,心理行为属性识别,2
应用场景,情绪检测,2
应用场景,情绪调控,2
应用场景,物联网技术领域,2
应用场景,精神障碍治疗,2
应用场景,脑电图接口系统,2
应用场景,智能设备,2
应用场景,冥想,2
应用场景,青光眼预测,2
应用场景,产品气味体验过程,2
应用场景,味觉感官评估,2
应用场景,封闭环境中投影内容评估,2
应用场景,广告评估,2
应用场景,注意缺陷的初始筛查和诊断,2
应用场景,治疗和评价治疗效果,2
应用场景,平视显示器(hud),2
应用场景,增强现实(ar),2
应用场景,虚拟现实(vr)显示系统,2
应用场景,脑损伤评估系统,2
应用场景,cns疾病治疗响应预测,2
应用场景,阿尔兹海默症治疗效果评估,2
应用场景,自比评估,2
应用场景,疲劳监测,2
应用场景,信息处理系统,2
应用场景,注意力状态分析与调控领域,2
应用场景,经颅直流电刺激效果评估,2
应用场景,临床诊断,2
应用场景,实际应用,2
应用场景,基于eeg的认知状态识别,2
应用场景,个性化学习,2
应用场景,评估认知功能,2
应用场景,检测认知缺陷,2
应用场景,评估广告、教育和培训演示的有效性,2
应用场景,脑电图控制系统,2
应用场景,脑电图,2
应用场景,睡眠监测系统,2
应用场景,学习者/表演者认知流检测,2
